epoch,train_loss,train_error,valid_loss,valid_error,test_error
027,0.419015,0.113804,5.36186,0.76442,
027,0.427287,0.116403,5.36186,0.76442,
027,0.428923,0.116769,5.36186,0.76442,
027,0.425371,0.115814,5.36186,0.76442,
028,0.421484,0.114210,5.87403,0.78238,
028,0.427842,0.115682,5.87403,0.78238,
028,0.428709,0.116789,5.87403,0.78238,
028,0.423103,0.114433,5.87403,0.78238,
029,0.419472,0.114068,4.71714,0.75898,
029,0.417498,0.113459,4.71714,0.75898,
029,0.422244,0.114738,4.71714,0.75898,
029,0.419620,0.113428,4.71714,0.75898,
030,0.421843,0.115185,4.64424,0.73210,
030,0.423304,0.114931,4.64424,0.73210,
030,0.417737,0.112433,4.64424,0.73210,
030,0.421461,0.114657,4.64424,0.73210,
031,0.420514,0.114636,4.82074,0.74134,
031,0.419114,0.113174,4.82074,0.74134,
031,0.421922,0.113773,4.82074,0.74134,
031,0.420582,0.113449,4.82074,0.74134,
032,0.418051,0.114037,8.63234,0.87459,
032,0.416828,0.113570,8.63234,0.87459,
032,0.422049,0.114921,8.63234,0.87459,
032,0.415262,0.112575,8.63234,0.87459,
033,0.414878,0.112139,5.67504,0.78965,
033,0.414198,0.112900,5.67504,0.78965,
033,0.409796,0.110870,5.67504,0.78965,
033,0.418520,0.114220,5.67504,0.78965,
034,0.420736,0.114718,5.33775,0.75525,
034,0.416289,0.113022,5.33775,0.75525,
034,0.414708,0.113377,5.33775,0.75525,
034,0.417674,0.113570,5.33775,0.75525,
035,0.413370,0.113174,6.06939,0.79857,
035,0.414161,0.112362,6.06939,0.79857,
035,0.419130,0.113926,6.06939,0.79857,
035,0.413210,0.111733,6.06939,0.79857,
036,0.409117,0.111418,6.05195,0.81173,
036,0.414519,0.112149,6.05195,0.81173,
036,0.413826,0.112169,6.05195,0.81173,
036,0.415900,0.113469,6.05195,0.81173,
037,0.419049,0.115520,5.36680,0.80350,
037,0.408644,0.111316,5.36680,0.80350,
037,0.412710,0.112636,5.36680,0.80350,
037,0.418586,0.113743,5.36680,0.80350,
038,0.406724,0.109753,5.82947,0.85271,
038,0.417029,0.113499,5.82947,0.85271,
038,0.408495,0.110616,5.82947,0.85271,
038,0.410369,0.111073,5.82947,0.85271,
039,0.411699,0.112443,8.06209,0.92019,
039,0.405022,0.110281,8.06209,0.92019,
039,0.413115,0.112575,8.06209,0.92019,
039,0.413705,0.114657,8.06209,0.92019,
040,0.412264,0.112860,5.49773,0.77479,
040,0.409322,0.110118,5.49773,0.77479,
040,0.412553,0.111834,5.49773,0.77479,
040,0.409552,0.112149,5.49773,0.77479,
041,0.413154,0.112322,5.01613,0.76461,
041,0.410113,0.111570,5.01613,0.76461,
041,0.407114,0.110585,5.01613,0.76461,
041,0.410972,0.111743,5.01613,0.76461,
042,0.408299,0.111225,8.69868,0.84309,
042,0.411941,0.112149,8.69868,0.84309,
042,0.411717,0.112443,8.69868,0.84309,
042,0.405466,0.110616,8.69868,0.84309,
043,0.405659,0.111580,4.61423,0.72521,
043,0.409731,0.110565,4.61423,0.72521,
043,0.405963,0.110088,4.61423,0.72521,
043,0.406131,0.110728,4.61423,0.72521,
044,0.412338,0.112291,5.33003,0.76240,
044,0.404552,0.111103,5.33003,0.76240,
044,0.410549,0.111174,5.33003,0.76240,
044,0.410641,0.111855,5.33003,0.76240,
045,0.402599,0.110535,5.37653,0.78428,
045,0.408985,0.112545,5.37653,0.78428,
045,0.411207,0.112007,5.37653,0.78428,
045,0.406220,0.111316,5.37653,0.78428,
046,0.406035,0.110839,7.16525,0.84904,
046,0.406404,0.110788,7.16525,0.84904,
046,0.410316,0.111357,7.16525,0.84904,
046,0.403837,0.110129,7.16525,0.84904,
047,0.409075,0.111124,5.66830,0.78029,
047,0.407870,0.111743,5.66830,0.78029,
047,0.407125,0.111459,5.66830,0.78029,
047,0.401984,0.109722,5.66830,0.78029,
048,0.404655,0.110382,5.13089,0.76942,
048,0.405861,0.110494,5.13089,0.76942,
048,0.407024,0.109844,5.13089,0.76942,
048,0.410440,0.111509,5.13089,0.76942,
049,0.407730,0.110768,6.35895,0.81856,
049,0.403174,0.111357,6.35895,0.81856,
049,0.405479,0.110738,6.35895,0.81856,
049,0.407733,0.111052,6.35895,0.81856,
050,0.407767,0.110971,5.81157,0.82558,
050,0.400174,0.109123,5.81157,0.82558,
050,0.406305,0.111499,5.81157,0.82558,
050,0.407794,0.112139,5.81157,0.82558,
051,0.089214,0.022529,3.24571,0.51980,
051,0.087616,0.021849,3.24571,0.51980,
051,0.089227,0.022682,3.24571,0.51980,
051,0.089188,0.022407,3.24571,0.51980,
052,0.051656,0.012031,3.24615,0.51436,
052,0.051473,0.012153,3.24615,0.51436,
052,0.050279,0.011818,3.24615,0.51436,
052,0.051116,0.011727,3.24615,0.51436,
053,0.043776,0.009442,3.23667,0.51474,
053,0.043926,0.009919,3.23667,0.51474,
053,0.042584,0.009351,3.23667,0.51474,
053,0.043259,0.009239,3.23667,0.51474,
054,0.039324,0.007737,3.28596,0.51802,
054,0.040282,0.008132,3.28596,0.51802,
054,0.039832,0.008072,3.28596,0.51802,
054,0.040710,0.008102,3.28596,0.51802,
055,0.040213,0.008092,3.39467,0.51954,
055,0.038944,0.007665,3.39467,0.51954,
055,0.038121,0.007016,3.39467,0.51954,
055,0.038539,0.007493,3.39467,0.51954,
056,0.038803,0.007239,3.45893,0.53497,
056,0.038653,0.007087,3.45893,0.53497,
056,0.038687,0.007137,3.45893,0.53497,
056,0.038335,0.006884,3.45893,0.53497,
057,0.041056,0.007747,3.46384,0.53105,
057,0.041290,0.007706,3.46384,0.53105,
057,0.040669,0.007503,3.46384,0.53105,
057,0.040363,0.007625,3.46384,0.53105,
058,0.042035,0.007665,3.47322,0.53700,
058,0.043186,0.008650,3.47322,0.53700,
058,0.041821,0.007767,3.47322,0.53700,
058,0.042960,0.008163,3.47322,0.53700,
059,0.047333,0.009696,3.62471,0.55015,
059,0.046067,0.009259,3.62471,0.55015,
059,0.046794,0.009666,3.62471,0.55015,
059,0.045832,0.009361,3.62471,0.55015,
060,0.050110,0.010457,3.63510,0.55869,
060,0.050094,0.010407,3.63510,0.55869,
060,0.049997,0.010143,3.63510,0.55869,
060,0.050860,0.010610,3.63510,0.55869,
061,0.055537,0.012183,3.79191,0.58222,
061,0.053670,0.011320,3.79191,0.58222,
061,0.054432,0.011452,3.79191,0.58222,
061,0.054614,0.011767,3.79191,0.58222,
062,0.057209,0.012620,3.64705,0.57488,
062,0.057233,0.012762,3.64705,0.57488,
062,0.057725,0.012996,3.64705,0.57488,
062,0.058328,0.013189,3.64705,0.57488,
063,0.062487,0.014285,4.01389,0.61042,
063,0.061600,0.014021,4.01389,0.61042,
063,0.061651,0.014346,4.01389,0.61042,
063,0.062389,0.014102,4.01389,0.61042,
064,0.064321,0.015219,3.87558,0.58437,
064,0.063399,0.015057,3.87558,0.58437,
064,0.063247,0.014366,3.87558,0.58437,
064,0.062975,0.014458,3.87558,0.58437,
065,0.065440,0.015930,4.00988,0.60309,
065,0.063945,0.014965,4.00988,0.60309,
065,0.066142,0.015676,4.00988,0.60309,
065,0.066629,0.015991,4.00988,0.60309,
066,0.066799,0.016153,4.05775,0.62674,
066,0.067591,0.016234,4.05775,0.62674,
066,0.067311,0.016519,4.05775,0.62674,
066,0.067114,0.016407,4.05775,0.62674,
067,0.065580,0.015696,3.95189,0.58917,
067,0.065109,0.015666,3.95189,0.58917,
067,0.065397,0.015869,3.95189,0.58917,
067,0.065055,0.015534,3.95189,0.58917,
068,0.066459,0.016366,4.08192,0.63148,
068,0.065304,0.015828,4.08192,0.63148,
068,0.068267,0.016498,4.08192,0.63148,
068,0.066032,0.015554,4.08192,0.63148,
069,0.066340,0.016478,4.30110,0.65185,
069,0.064437,0.015361,4.30110,0.65185,
069,0.066377,0.015950,4.30110,0.65185,
069,0.064825,0.015635,4.30110,0.65185,
070,0.065916,0.015503,3.79219,0.58601,
070,0.063808,0.015564,3.79219,0.58601,
070,0.065702,0.016011,3.79219,0.58601,
070,0.065833,0.016224,3.79219,0.58601,
071,0.065795,0.016123,3.90216,0.59132,
071,0.063935,0.015270,3.90216,0.59132,
071,0.064636,0.015524,3.90216,0.59132,
071,0.065614,0.016103,3.90216,0.59132,
072,0.066214,0.016113,3.88746,0.57684,
072,0.064618,0.015432,3.88746,0.57684,
072,0.064133,0.015778,3.88746,0.57684,
072,0.064259,0.015311,3.88746,0.57684,
073,0.064795,0.015950,4.01223,0.59935,
073,0.066021,0.016366,4.01223,0.59935,
073,0.064206,0.015757,4.01223,0.59935,
073,0.065410,0.016204,4.01223,0.59935,
074,0.062980,0.015534,4.10810,0.60530,
074,0.061702,0.015189,4.10810,0.60530,
074,0.061733,0.014387,4.10810,0.60530,
074,0.062772,0.015229,4.10810,0.60530,
075,0.066621,0.016052,4.15926,0.62977,
075,0.064868,0.015625,4.15926,0.62977,
075,0.065162,0.016255,4.15926,0.62977,
075,0.064488,0.015311,4.15926,0.62977,
076,0.019485,0.003107,3.45031,0.50670,
076,0.019192,0.002985,3.45031,0.50670,
076,0.019230,0.003168,3.45031,0.50670,
076,0.019891,0.003330,3.45031,0.50670,
077,0.012246,0.001168,3.43084,0.50411,
077,0.012047,0.001157,3.43084,0.50411,
077,0.011504,0.001097,3.43084,0.50411,
077,0.011577,0.000944,3.43084,0.50411,
078,0.010344,0.000629,3.43281,0.50360,
078,0.010557,0.000751,3.43281,0.50360,
078,0.009918,0.000741,3.43281,0.50360,
078,0.010817,0.000863,3.43281,0.50360,
079,0.009450,0.000680,3.42228,0.50342,
079,0.009570,0.000426,3.42228,0.50342,
079,0.009740,0.000599,3.42228,0.50342,
079,0.009741,0.000701,3.42228,0.50342,
080,0.009371,0.000558,3.41536,0.50462,
080,0.009357,0.000406,3.41536,0.50462,
080,0.009148,0.000386,3.41536,0.50462,
080,0.008831,0.000447,3.41536,0.50462,
081,0.008566,0.000325,3.39251,0.50386,
081,0.009178,0.000437,3.39251,0.50386,
081,0.008916,0.000305,3.39251,0.50386,
081,0.008863,0.000315,3.39251,0.50386,
082,0.009222,0.000457,3.39175,0.50304,
082,0.008926,0.000284,3.39175,0.50304,
082,0.008786,0.000294,3.39175,0.50304,
082,0.008986,0.000305,3.39175,0.50304,
083,0.008981,0.000264,3.37695,0.50348,
083,0.008711,0.000294,3.37695,0.50348,
083,0.009028,0.000294,3.37695,0.50348,
083,0.008771,0.000203,3.37695,0.50348,
084,0.008792,0.000305,3.36131,0.50291,
084,0.008992,0.000223,3.36131,0.50291,
084,0.008904,0.000223,3.36131,0.50291,
084,0.008921,0.000223,3.36131,0.50291,
085,0.008995,0.000183,3.34369,0.50120,
085,0.009159,0.000284,3.34369,0.50120,
085,0.008881,0.000264,3.34369,0.50120,
085,0.009123,0.000173,3.34369,0.50120,
086,0.009167,0.000173,3.35167,0.50259,
086,0.008951,0.000244,3.35167,0.50259,
086,0.009177,0.000223,3.35167,0.50259,
086,0.009362,0.000274,3.35167,0.50259,
087,0.009016,0.000162,3.32780,0.50221,
087,0.009186,0.000142,3.32780,0.50221,
087,0.009330,0.000203,3.32780,0.50221,
087,0.009407,0.000254,3.32780,0.50221,
088,0.009481,0.000152,3.31596,0.50221,
088,0.009374,0.000112,3.31596,0.50221,
088,0.009080,0.000203,3.31596,0.50221,
088,0.009427,0.000173,3.31596,0.50221,
089,0.009689,0.000234,3.30612,0.50152,
089,0.009656,0.000193,3.30612,0.50152,
089,0.009351,0.000203,3.30612,0.50152,
089,0.009522,0.000061,3.30612,0.50152,
090,0.009811,0.000244,3.30168,0.50323,
090,0.009427,0.000213,3.30168,0.50323,
090,0.009853,0.000183,3.30168,0.50323,
090,0.009863,0.000142,3.30168,0.50323,
091,0.009979,0.000162,3.28177,0.50215,
091,0.009798,0.000142,3.28177,0.50215,
091,0.010068,0.000183,3.28177,0.50215,
091,0.010146,0.000173,3.28177,0.50215,
092,0.009947,0.000142,3.29481,0.50253,
092,0.010161,0.000162,3.29481,0.50253,
092,0.010212,0.000162,3.29481,0.50253,
092,0.010131,0.000142,3.29481,0.50253,
093,0.010155,0.000173,3.24953,0.50114,
093,0.010393,0.000223,3.24953,0.50114,
093,0.010321,0.000132,3.24953,0.50114,
093,0.010297,0.000122,3.24953,0.50114,
094,0.010663,0.000173,3.25684,0.50114,
094,0.010306,0.000173,3.25684,0.50114,
094,0.010549,0.000081,3.25684,0.50114,
094,0.010585,0.000162,3.25684,0.50114,
095,0.010858,0.000183,3.24977,0.50114,
095,0.010665,0.000193,3.24977,0.50114,
095,0.010835,0.000203,3.24977,0.50114,
095,0.010650,0.000132,3.24977,0.50114,
096,0.010765,0.000112,3.25262,0.50171,
096,0.010926,0.000142,3.25262,0.50171,
096,0.011058,0.000193,3.25262,0.50171,
096,0.010989,0.000152,3.25262,0.50171,
097,0.010846,0.000162,3.23905,0.50070,
097,0.011223,0.000183,3.23905,0.50070,
097,0.011132,0.000162,3.23905,0.50070,
097,0.011159,0.000162,3.23905,0.50070,
098,0.011356,0.000193,3.23665,0.50139,
098,0.011290,0.000112,3.23665,0.50139,
098,0.011006,0.000091,3.23665,0.50139,
098,0.011252,0.000142,3.23665,0.50139,
099,0.011633,0.000152,3.23227,0.50076,
099,0.011143,0.000152,3.23227,0.50076,
099,0.011355,0.000071,3.23227,0.50076,
099,0.011588,0.000234,3.23227,0.50076,
100,0.011635,0.000132,3.21658,0.50215,
100,0.011609,0.000183,3.21658,0.50215,
100,0.011554,0.000152,3.21658,0.50215,
100,0.011654,0.000102,3.21658,0.50215,
,,,,,0.98316
,,,,,0.98316
,,,,,0.98316
,,,,,0.98316
