epoch,train_loss,train_error,valid_loss,valid_error,test_error
038,0.496304,0.134679,5.43183,0.80598,
039,0.486534,0.131704,5.28725,0.84553,
039,0.496446,0.135038,5.28725,0.84553,
039,0.496464,0.134289,5.28725,0.84553,
039,0.492842,0.133411,5.28725,0.84553,
040,0.495206,0.133002,5.42521,0.78247,
040,0.481554,0.130148,5.42521,0.78247,
040,0.496777,0.134779,5.42521,0.78247,
040,0.490935,0.132144,5.42521,0.78247,
041,0.491553,0.132433,6.18614,0.89123,
041,0.480152,0.129928,6.18614,0.89123,
041,0.488121,0.132832,6.18614,0.89123,
041,0.495032,0.133930,6.18614,0.89123,
042,0.484572,0.131215,5.82379,0.84377,
042,0.490474,0.132483,5.82379,0.84377,
042,0.493338,0.134279,5.82379,0.84377,
042,0.488754,0.132443,5.82379,0.84377,
043,0.482095,0.130567,6.14606,0.81630,
043,0.488264,0.132832,6.14606,0.81630,
043,0.484949,0.131954,6.14606,0.81630,
043,0.487672,0.131485,6.14606,0.81630,
044,0.476113,0.129199,7.76264,0.84091,
044,0.484602,0.131844,7.76264,0.84091,
044,0.489131,0.131685,7.76264,0.84091,
044,0.488756,0.132433,7.76264,0.84091,
045,0.488056,0.133102,8.17679,0.86992,
045,0.480996,0.131495,8.17679,0.86992,
045,0.487835,0.131794,8.17679,0.86992,
045,0.489277,0.133371,8.17679,0.86992,
046,0.483644,0.131734,6.38599,0.87519,
046,0.489604,0.131675,6.38599,0.87519,
046,0.474482,0.127902,6.38599,0.87519,
046,0.482823,0.131026,6.38599,0.87519,
047,0.488468,0.132922,6.01897,0.81982,
047,0.487801,0.132433,6.01897,0.81982,
047,0.481842,0.130497,6.01897,0.81982,
047,0.474475,0.128850,6.01897,0.81982,
048,0.487157,0.131754,6.54845,0.89475,
048,0.486238,0.131335,6.54845,0.89475,
048,0.483045,0.131485,6.54845,0.89475,
048,0.474210,0.128970,6.54845,0.89475,
049,0.472214,0.128920,6.86773,0.89695,
049,0.479697,0.129269,6.86773,0.89695,
049,0.484325,0.131914,6.86773,0.89695,
049,0.486639,0.130866,6.86773,0.89695,
050,0.477996,0.129319,5.51958,0.77873,
050,0.485471,0.131555,5.51958,0.77873,
050,0.474597,0.129159,5.51958,0.77873,
050,0.490356,0.132413,5.51958,0.77873,
051,0.113874,0.028435,4.23803,0.59789,
051,0.112160,0.027706,4.23803,0.59789,
051,0.119305,0.030571,4.23803,0.59789,
051,0.114864,0.028844,4.23803,0.59789,
052,0.068084,0.015799,4.28423,0.59042,
052,0.071451,0.016947,4.28423,0.59042,
052,0.067946,0.015650,4.28423,0.59042,
052,0.066551,0.015480,4.28423,0.59042,
053,0.058509,0.012645,4.31180,0.59152,
053,0.056783,0.011887,4.31180,0.59152,
053,0.060674,0.013634,4.31180,0.59152,
053,0.057240,0.012406,4.31180,0.59152,
054,0.054227,0.011098,4.54455,0.59745,
054,0.052876,0.010889,4.54455,0.59745,
054,0.054117,0.011188,4.54455,0.59745,
054,0.056202,0.011857,4.54455,0.59745,
055,0.055062,0.011657,4.37561,0.59372,
055,0.053536,0.010819,4.37561,0.59372,
055,0.052033,0.010699,4.37561,0.59372,
055,0.052962,0.010739,4.37561,0.59372,
056,0.052344,0.010430,4.44714,0.59328,
056,0.055529,0.011727,4.44714,0.59328,
056,0.053861,0.010659,4.44714,0.59328,
056,0.053744,0.011059,4.44714,0.59328,
057,0.054598,0.011208,4.80249,0.61042,
057,0.055651,0.011049,4.80249,0.61042,
057,0.055856,0.011208,4.80249,0.61042,
057,0.057084,0.012027,4.80249,0.61042,
058,0.059873,0.012596,4.63986,0.60646,
058,0.060726,0.013125,4.63986,0.60646,
058,0.058034,0.011937,4.63986,0.60646,
058,0.059201,0.012146,4.63986,0.60646,
059,0.064240,0.014113,4.96623,0.64447,
059,0.063232,0.013514,4.96623,0.64447,
059,0.065482,0.014741,4.96623,0.64447,
059,0.061703,0.013454,4.96623,0.64447,
060,0.069057,0.015909,4.76056,0.62294,
060,0.068436,0.015220,4.76056,0.62294,
060,0.067267,0.015091,4.76056,0.62294,
060,0.069466,0.015330,4.76056,0.62294,
061,0.074771,0.017576,4.83039,0.62228,
061,0.072602,0.017017,4.83039,0.62228,
061,0.074294,0.017077,4.83039,0.62228,
061,0.074773,0.017057,4.83039,0.62228,
062,0.079693,0.018804,5.00576,0.66007,
062,0.076270,0.017486,5.00576,0.66007,
062,0.077253,0.018304,5.00576,0.66007,
062,0.078644,0.018664,5.00576,0.66007,
063,0.081331,0.019422,4.93511,0.67348,
063,0.081778,0.019971,4.93511,0.67348,
063,0.084437,0.020630,4.93511,0.67348,
063,0.082373,0.019502,4.93511,0.67348,
064,0.082621,0.020131,4.51041,0.63459,
064,0.083071,0.020141,4.51041,0.63459,
064,0.083049,0.020291,4.51041,0.63459,
064,0.085043,0.021568,4.51041,0.63459,
065,0.084893,0.021069,4.76933,0.64469,
065,0.086768,0.021588,4.76933,0.64469,
065,0.088015,0.021848,4.76933,0.64469,
065,0.084507,0.020640,4.76933,0.64469,
066,0.086689,0.021878,5.51545,0.70644,
066,0.087321,0.021688,5.51545,0.70644,
066,0.085265,0.020800,5.51545,0.70644,
066,0.082787,0.020810,5.51545,0.70644,
067,0.086402,0.021987,4.73391,0.68798,
067,0.089218,0.022227,4.73391,0.68798,
067,0.088714,0.023045,4.73391,0.68798,
067,0.089024,0.022456,4.73391,0.68798,
068,0.088109,0.022297,4.90351,0.62997,
068,0.087467,0.021947,4.90351,0.62997,
068,0.086733,0.021947,4.90351,0.62997,
068,0.088524,0.021967,4.90351,0.62997,
069,0.086227,0.021618,4.75243,0.63854,
069,0.083629,0.020670,4.75243,0.63854,
069,0.083836,0.021029,4.75243,0.63854,
069,0.086123,0.021658,4.75243,0.63854,
070,0.086494,0.022077,4.88369,0.65590,
070,0.087973,0.022377,4.88369,0.65590,
070,0.083625,0.020670,4.88369,0.65590,
070,0.085877,0.021798,4.88369,0.65590,
071,0.082684,0.020840,4.71154,0.63832,
071,0.085165,0.021648,4.71154,0.63832,
071,0.086221,0.021858,4.71154,0.63832,
071,0.082862,0.020690,4.71154,0.63832,
072,0.083629,0.021359,4.96104,0.66227,
072,0.086023,0.022067,4.96104,0.66227,
072,0.082828,0.021219,4.96104,0.66227,
072,0.084409,0.021508,4.96104,0.66227,
073,0.085044,0.021259,4.82231,0.67282,
073,0.080926,0.020261,4.82231,0.67282,
073,0.083268,0.020480,4.82231,0.67282,
073,0.081660,0.020620,4.82231,0.67282,
074,0.079952,0.020181,4.98891,0.64931,
074,0.083621,0.021408,4.98891,0.64931,
074,0.083493,0.020490,4.98891,0.64931,
074,0.082534,0.020760,4.98891,0.64931,
075,0.082907,0.020600,4.54583,0.62382,
075,0.084452,0.021668,4.54583,0.62382,
075,0.081941,0.020919,4.54583,0.62382,
075,0.085740,0.022247,4.54583,0.62382,
076,0.025923,0.004631,4.46536,0.56998,
076,0.026149,0.004811,4.46536,0.56998,
076,0.027062,0.005110,4.46536,0.56998,
076,0.025570,0.004651,4.46536,0.56998,
077,0.016482,0.002006,4.44995,0.56537,
077,0.017090,0.002375,4.44995,0.56537,
077,0.016397,0.002106,4.44995,0.56537,
077,0.017345,0.002495,4.44995,0.56537,
078,0.014418,0.001357,4.44855,0.56339,
078,0.014050,0.001258,4.44855,0.56339,
078,0.014838,0.001437,4.44855,0.56339,
078,0.014801,0.001767,4.44855,0.56339,
079,0.013559,0.001307,4.44208,0.56295,
079,0.013088,0.001058,4.44208,0.56295,
079,0.013403,0.001238,4.44208,0.56295,
079,0.013943,0.001427,4.44208,0.56295,
080,0.013145,0.001188,4.44525,0.56339,
080,0.012735,0.000928,4.44525,0.56339,
080,0.012531,0.000938,4.44525,0.56339,
080,0.012853,0.000998,4.44525,0.56339,
081,0.012509,0.000908,4.44796,0.56691,
081,0.012262,0.000818,4.44796,0.56691,
081,0.012448,0.000898,4.44796,0.56691,
081,0.012887,0.001038,4.44796,0.56691,
082,0.012445,0.000908,4.39976,0.56251,
082,0.012256,0.000818,4.39976,0.56251,
082,0.011767,0.000778,4.39976,0.56251,
082,0.012224,0.000818,4.39976,0.56251,
083,0.012270,0.000888,4.42621,0.56383,
083,0.011914,0.000569,4.42621,0.56383,
083,0.011991,0.000659,4.42621,0.56383,
083,0.012348,0.000778,4.42621,0.56383,
084,0.011862,0.000559,4.40859,0.56449,
084,0.012381,0.000838,4.40859,0.56449,
084,0.011881,0.000689,4.40859,0.56449,
084,0.012134,0.000778,4.40859,0.56449,
085,0.012087,0.000689,4.37591,0.56120,
085,0.012110,0.000659,4.37591,0.56120,
085,0.012470,0.000838,4.37591,0.56120,
085,0.011792,0.000539,4.37591,0.56120,
086,0.011858,0.000489,4.39659,0.56493,
086,0.012115,0.000559,4.39659,0.56493,
086,0.012207,0.000659,4.39659,0.56493,
086,0.011994,0.000679,4.39659,0.56493,
087,0.011830,0.000439,4.38372,0.56229,
087,0.012209,0.000529,4.38372,0.56229,
087,0.012351,0.000519,4.38372,0.56229,
087,0.012443,0.000659,4.38372,0.56229,
088,0.012104,0.000459,4.35659,0.56559,
088,0.012168,0.000469,4.35659,0.56559,
088,0.012655,0.000609,4.35659,0.56559,
088,0.012161,0.000399,4.35659,0.56559,
089,0.012237,0.000339,4.34519,0.56317,
089,0.012215,0.000529,4.34519,0.56317,
089,0.012706,0.000549,4.34519,0.56317,
089,0.012757,0.000609,4.34519,0.56317,
090,0.012298,0.000469,4.30568,0.56229,
090,0.012845,0.000589,4.30568,0.56229,
090,0.012908,0.000549,4.30568,0.56229,
090,0.012716,0.000549,4.30568,0.56229,
091,0.012774,0.000389,4.32734,0.56185,
091,0.012487,0.000339,4.32734,0.56185,
091,0.012737,0.000449,4.32734,0.56185,
091,0.012568,0.000399,4.32734,0.56185,
092,0.012879,0.000489,4.33437,0.56471,
092,0.012981,0.000399,4.33437,0.56471,
092,0.012503,0.000439,4.33437,0.56471,
092,0.013001,0.000589,4.33437,0.56471,
093,0.012688,0.000279,4.32905,0.56405,
093,0.013355,0.000559,4.32905,0.56405,
093,0.013483,0.000589,4.32905,0.56405,
093,0.013186,0.000459,4.32905,0.56405,
094,0.013139,0.000409,4.32883,0.56449,
094,0.013229,0.000569,4.32883,0.56449,
094,0.013265,0.000259,4.32883,0.56449,
094,0.013463,0.000589,4.32883,0.56449,
095,0.013496,0.000519,4.30270,0.56471,
095,0.013450,0.000489,4.30270,0.56471,
095,0.013523,0.000399,4.30270,0.56471,
095,0.013195,0.000289,4.30270,0.56471,
096,0.013579,0.000469,4.30760,0.56515,
096,0.013357,0.000349,4.30760,0.56515,
096,0.013649,0.000379,4.30760,0.56515,
096,0.014054,0.000539,4.30760,0.56515,
097,0.013671,0.000379,4.30963,0.56603,
097,0.013455,0.000329,4.30963,0.56603,
097,0.013910,0.000439,4.30963,0.56603,
097,0.013845,0.000519,4.30963,0.56603,
098,0.014279,0.000549,4.29313,0.56647,
098,0.013490,0.000269,4.29313,0.56647,
098,0.014092,0.000409,4.29313,0.56647,
098,0.013862,0.000349,4.29313,0.56647,
099,0.014040,0.000429,4.20634,0.56427,
099,0.014338,0.000479,4.20634,0.56427,
099,0.014279,0.000329,4.20634,0.56427,
099,0.014393,0.000509,4.20634,0.56427,
100,0.014504,0.000579,4.30472,0.56757,
100,0.014449,0.000349,4.30472,0.56757,
100,0.014157,0.000379,4.30472,0.56757,
100,0.014112,0.000339,4.30472,0.56757,
,,,,,0.56054
,,,,,0.56054
,,,,,0.56054
,,,,,0.56054
